evidence_kind,source_map,source_row_id,jabbithole_challenge_id,challenge_id,challenge_name,client_challenge_name,challenge_link_status,challenge_type,client_challenge_type,goals,client_world_zone_id,challenge_reward_track_id,client_reward_track_id,related_jabbithole_id,related_client_id,related_source_name,related_client_name,relation_source,match_status,description,reward_index,reward_type,amount,tier,last_seen_in,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
challenge,challenge_map.csv,99,99,44,Cavern Clearing,Cavern Clearing,current_challenge,0,0,100,13,11,17,99,44,Cavern Clearing,Cavern Clearing,,matched,Kill yeti in Icemaw Cavern before time runs out,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,97,97,45,Darkspur Massacre,Darkspur Massacre,current_challenge,0,0,100/100/100,29,2,21,97,45,Darkspur Massacre,Darkspur Massacre,,matched,Eliminate the Darkspur Cartel members wandering Skywind Beach and the adjoining Eldan ruins,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,58,58,46,Pell Punisher,Pell Punisher,current_challenge,0,0,100/100/100,29,2,21,58,46,Pell Punisher,Pell Punisher,,matched,Eliminate as many Pell as you can inside the Pell village,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,57,57,47,Supply Run,Supply Run,current_challenge,2,2,0/90/120,29,2,21,57,47,Supply Run,Supply Run,,matched,Return supplies to Camp Dustdevil,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,195,195,48,Buzz Off,Buzz Off,current_challenge,0,0,100/100/100,29,2,21,195,48,Buzz Off,Buzz Off,,matched,Kill Whimwood Buzzbings in Whimflower Grove,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,63,63,49,Kel Vishal Carnage,Kel Vishal Carnage,current_challenge,0,0,100/100/100,29,2,21,63,49,Kel Vishal Carnage,Kel Vishal Carnage,,matched,Kill Vishal-Thun Osun and Soulrot Slaves in Kel Vishal,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,193,193,50,Bleeder of the Pack,Bleeder of the Pack,current_challenge,0,0,100/100/100,29,2,21,193,50,Bleeder of the Pack,Bleeder of the Pack,,matched,Kill Vishal-Dagh Warhounds in Feathersquall Ridge,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,62,62,51,Falkrin Flayer,Falkrin Flayer,current_challenge,0,0,100/100/100,29,2,21,62,51,Falkrin Flayer,Falkrin Flayer,,matched,Kill Stormwing Falkrin in Stormwing Fortress,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,234,234,54,Cartel Slayer,Cartel Slayer,current_challenge,0,0,100/100,13,11,17,234,54,Cartel Slayer,Cartel Slayer,,matched,Kill Cartel members in First Strike Mine before time runs out,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,148,148,55,Swiftpaw Slayer,Swiftpaw Slayer,current_challenge,0,0,100/100,13,11,17,148,55,Swiftpaw Slayer,Swiftpaw Slayer,,matched,Kill Swiftpaw Dagun in Gallow Fields before time runs out,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,187,187,58,Grim Reaper,Grim Reaper,current_challenge,0,0,100/100,13,11,17,187,58,Grim Reaper,Grim Reaper,,matched,Kill Cartel members in Grim Valley before time runs out,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,184,184,59,Smush Shrooms,Smush Shrooms,current_challenge,0,0,5/10,13,11,17,184,59,Smush Shrooms,Smush Shrooms,,matched,Destroy Musty Spores before they mature and explode,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,149,149,61,Energized Stones,Energized Stones,current_challenge,4,5,3/6,13,11,17,149,61,Energized Stones,Energized Stones,,matched,Collect energized stones by killing Slateface Gronyx in Halsen's Claim,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,159,159,63,Cooking with Fire,Cooking with Fire,current_challenge,1,1,3/6/9,29,2,21,159,63,Cooking with Fire,Cooking with Fire,,matched,Set dreadbots on fire at the Crimson Legion Fuel Depot,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,92,92,64,Dominate the Dominion,Dominate the Dominion,current_challenge,0,0,100/100/100,29,2,21,92,64,Dominate the Dominion,Dominate the Dominion,,matched,Kill Dominion troops around Skyler Farm,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,118,118,65,Data Recovery,Data Recovery,current_challenge,4,5,3/6/9,29,2,21,118,65,Data Recovery,Data Recovery,,matched,Collect Data Cores from Broken Maintenance Constructs around Excavation Site A83,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,115,115,66,Thrashwind Thrasher,Thrashwind Thrasher,current_challenge,0,0,100/100/100,29,2,21,115,66,Thrashwind Thrasher,Thrashwind Thrasher,,matched,Kill ravenok in the Hidden Hills,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,161,161,67,Windspire Ascent,Windspire Ascent,current_challenge,2,2,0/11/23,29,2,21,161,67,Windspire Ascent,Windspire Ascent,,matched,Race to the top of the watchtower,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,165,165,68,Honeyhive Harvester,Honeyhive Harvester,current_challenge,4,5,4/8/12,29,2,21,165,68,Honeyhive Harvester,Honeyhive Harvester,,matched,Harvest Succulent Buzzgoo from Buzzbing Honeyhives in Nibben's Fields,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,164,164,69,Reaping Ravenok,Reaping Ravenok,current_challenge,0,0,100/100/100,29,2,21,164,69,Reaping Ravenok,Reaping Ravenok,,matched,Kill Razorbeak ravenok near Nibben's Ranch,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,67,67,70,A Thorny Problem,A Thorny Problem,current_challenge,0,0,100/100/100,29,2,21,67,70,A Thorny Problem,A Thorny Problem,,matched,Kill Whimthorn Stemdragons in the Growling Forest,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,242,242,74,Windy Hollow Pest Control,Windy Hollow Pest Control,current_challenge,0,0,100/100/100,29,2,21,242,74,Windy Hollow Pest Control,Windy Hollow Pest Control,,matched,Kill Windyburrow Chompacabra before time runs out,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,188,188,76,Canimid Killer,Canimid Killer,current_challenge,0,0,100/100/100,13,11,17,188,76,Canimid Killer,Canimid Killer,,matched,Kill Canimid near the XAS Excavation Site before time runs out,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,227,227,77,Grinding Up Gronyx,Grinding Up Gronyx,current_challenge,0,0,100/100/100,13,11,17,227,77,Grinding Up Gronyx,Grinding Up Gronyx,,matched,Kill Gronyx near the XAS Excavation Site before time runs out,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,235,235,78,Protector Rejector,Protector Rejector,current_challenge,0,0,100/100/100,13,11,17,235,78,Protector Rejector,Protector Rejector,,matched,Destroy Protector constructs around Annihilator Silo 14,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,399,399,79,Augmented Eldan Weaponry,Augmented Eldan Weaponry,current_challenge,1,1,4/10/20,13,11,17,399,79,Augmented Eldan Weaponry,Augmented Eldan Weaponry,,matched,Use the Eldan Combat Arm to damage enemies near the Excavation Site before time runs out,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,189,189,80,Scrap Yard,Scrap Yard,current_challenge,4,5,4/8/12,13,11,17,189,80,Scrap Yard,Scrap Yard,,matched,Collect Eldan Scrap near the Excavation Site before time runs out,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
challenge,challenge_map.csv,32,32,103,Skeech Slayer,Skeech Slayer,current_challenge,0,0,100,35,10,16,32,103,Skeech Slayer,Skeech Slayer,,matched,Kill the Skeech,,,,,7,runtime_challenge_lifecycle_progress_tier_reward_track_tested_pending_content_smoke,Tools/DataMapping/output/challenge_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Challenge lifecycle, public progress credit, tier completion, persistence, and first-supported RewardTrack item grants are implemented and tested; retail completion still needs content smoke, timed scoring semantics, reward UI selection/win chance, challenge-specific achievement trigger evidence, and remaining objective-producer evidence."
